File,Strategy,Rules,Action A,Action B,UserValue,DealerValue,TrueCount,Hands Played,Action A EV,Action A Variance,Action B EV,Action B Variance,Best Action
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,49.5,620526,-0.500000,0.000000,-0.473688,0.714181,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,50,408255,-0.500000,0.000000,-0.560206,0.635549,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,50.5,265942,-0.500000,0.000000,-0.430560,0.747257,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,51,761177,-0.500000,0.000000,-0.528229,0.666021,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,53.5,313101,-0.500000,0.000000,-0.447313,0.734498,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,54,249386,-0.500000,0.000000,-0.582062,0.612100,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,54.5,664834,-0.500000,0.000000,-0.495934,0.694886,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,55,168948,-0.500000,0.000000,-0.547198,0.647765,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,56,451471,-0.500000,0.000000,-0.493374,0.697201,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,10,56.5,278559,-0.500000,0.000000,-0.554109,0.642062,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,39,115805,-0.500000,0.000000,-0.506360,0.678248,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,39.5,115649,-0.500000,0.000000,-0.477834,0.702759,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,47.5,90185,-0.500000,0.000000,-0.502256,0.682240,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,48,101774,-0.500000,0.000000,-0.480742,0.700176,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,49,75130,-0.500000,0.000000,-0.530587,0.656705,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,49.5,119775,-0.500000,0.000000,-0.457491,0.718725,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,50,78801,-0.500000,0.000000,-0.540628,0.646796,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,50.5,51293,-0.500000,0.000000,-0.424210,0.743700,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,51,146667,-0.500000,0.000000,-0.515092,0.670467,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,52,194605,-0.500000,0.000000,-0.490280,0.691230,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,53,129616,-0.500000,0.000000,-0.521857,0.663900,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,53.5,60386,-0.500000,0.000000,-0.434074,0.735502,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,54.5,127879,-0.500000,0.000000,-0.478077,0.702354,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,56,87614,-0.500000,0.000000,-0.474000,0.706192,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,56.5,53372,-0.500000,0.000000,-0.544686,0.643491,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,57,72014,-0.500000,0.000000,-0.498820,0.686164,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,58,62073,-0.500000,0.000000,-0.531278,0.657219,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,60,66379,-0.500000,0.000000,-0.495187,0.689061,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,15,11,60.5,60518,-0.500000,0.000000,-0.519217,0.666531,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,34,157314,-0.500000,0.000000,-0.500311,0.689452,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,34.5,213145,-0.500000,0.000000,-0.487293,0.699889,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,39,135748,-0.500000,0.000000,-0.514630,0.675575,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,39.5,143953,-0.500000,0.000000,-0.484380,0.704460,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,43.5,138703,-0.500000,0.000000,-0.500184,0.688476,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,44,117820,-0.500000,0.000000,-0.494373,0.695088,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,44.5,148501,-0.500000,0.000000,-0.501067,0.687626,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,45.5,118199,-0.500000,0.000000,-0.494141,0.694538,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,46,135140,-0.500000,0.000000,-0.508014,0.682184,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,46.5,114294,-0.500000,0.000000,-0.497288,0.691923,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,47.5,109369,-0.500000,0.000000,-0.515768,0.674406,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,48,124484,-0.500000,0.000000,-0.487002,0.701295,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,49,84814,-0.500000,0.000000,-0.540300,0.649230,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,49.5,157680,-0.500000,0.000000,-0.472615,0.713545,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,50,87890,-0.500000,0.000000,-0.559734,0.628614,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,50.5,71230,-0.500000,0.000000,-0.433525,0.747476,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,51,174454,-0.500000,0.000000,-0.525388,0.664915,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,53.5,82908,-0.500000,0.000000,-0.445819,0.736426,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,54,51247,-0.500000,0.000000,-0.578024,0.610412,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,54.5,164254,-0.500000,0.000000,-0.494435,0.694853,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,56,110645,-0.500000,0.000000,-0.492169,0.697297,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,9,56.5,61865,-0.500000,0.000000,-0.556211,0.632260,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,10,-2,1265815,-0.500000,0.000000,-0.513345,0.674919,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,10,50.5,251067,-0.500000,0.000000,-0.457714,0.725041,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,10,51,654939,-0.500000,0.000000,-0.558189,0.630030,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,10,53.5,292964,-0.500000,0.000000,-0.471133,0.713128,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,10,54,202439,-0.500000,0.000000,-0.609507,0.574633,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,-0.5,817335,-0.500000,0.000000,-0.504690,0.681730,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,0,356709,-0.500000,0.000000,-0.494459,0.690401,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,1,1242294,-0.500000,0.000000,-0.509318,0.677120,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,1.5,274479,-0.500000,0.000000,-0.495113,0.690469,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,5,296322,-0.500000,0.000000,-0.500820,0.684992,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,6,333455,-0.500000,0.000000,-0.499777,0.686113,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,6.5,310514,-0.500000,0.000000,-0.504006,0.681436,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,8.5,270439,-0.500000,0.000000,-0.498715,0.686925,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,9,299197,-0.500000,0.000000,-0.503307,0.682714,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,10,271651,-0.500000,0.000000,-0.499667,0.686214,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,10.5,262799,-0.500000,0.000000,-0.500923,0.684354,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,49.5,109715,-0.500000,0.000000,-0.487071,0.696317,Hit
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,50,65367,-0.500000,0.000000,-0.565867,0.622029,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,51,126572,-0.500000,0.000000,-0.542079,0.644699,Surrender
R14Strategy_Surrender_vs_Hit_S17.csv,R14Strategy,S17,Surrender,Hit,16,11,53.5,56773,-0.500000,0.000000,-0.470382,0.712371,Hit
RAPCStrategy_Hit_vs_Double_H17.csv,RAPCStrategy,H17,Hit,Double,9,2,3,814880,0.079850,0.912765,0.085951,3.704776,Double
RAPCStrategy_Hit_vs_Double_H17.csv,RAPCStrategy,H17,Hit,Double,9,7,11,225969,0.206475,0.857142,0.213392,3.664990,Double
RAPCStrategy_Hit_vs_Double_H17.csv,RAPCStrategy,H17,Hit,Double,10,10,9,858566,0.038946,0.829308,0.041150,3.392343,Double
RAPCStrategy_Hit_vs_Double_H17.csv,RAPCStrategy,H17,Hit,Double,10,11,7.5,170484,0.106555,0.849853,0.106931,3.529238,Double
RAPCStrategy_Hit_vs_Double_H17.csv,RAPCStrategy,H17,Hit,Double,10,11,8,161442,0.106050,0.849911,0.105276,3.527228,Hit
RAPCStrategy_Hit_vs_Double_H17.csv,RAPCStrategy,H17,Hit,Double,10,11,8.5,148275,0.106235,0.851354,0.109580,3.535131,Double
RAPCStrategy_Hit_vs_Double_H17.csv,RAPCStrategy,H17,Hit,Double,11,11,-1,378811,0.154948,0.871292,0.156780,3.664363,Double
RAPCStrategy_Hit_vs_Double_S17.csv,RAPCStrategy,S17,Hit,Double,9,2,2.5,436501,0.079945,0.911847,0.082359,3.704191,Double
RAPCStrategy_Hit_vs_Double_S17.csv,RAPCStrategy,S17,Hit,Double,9,7,10.5,224855,0.200347,0.858427,0.202931,3.666044,Double
RAPCStrategy_Hit_vs_Double_S17.csv,RAPCStrategy,S17,Hit,Double,10,10,9.5,774638,0.041507,0.828465,0.044963,3.389379,Double
RAPCStrategy_Hit_vs_Double_S17.csv,RAPCStrategy,S17,Hit,Double,10,11,8.5,148026,0.108548,0.850931,0.109224,3.534798,Double
RAPCStrategy_Hit_vs_Double_S17.csv,RAPCStrategy,S17,Hit,Double,11,11,-1,380476,0.156041,0.870052,0.158685,3.661317,Double
RAPCStrategy_Hit_vs_Stand_H17.csv,RAPCStrategy,H17,Hit,Stand,12,2,11.5,407692,-0.260282,0.887462,-0.258676,0.933087,Stand
RAPCStrategy_Hit_vs_Stand_H17.csv,RAPCStrategy,H17,Hit,Stand,12,3,7,750324,-0.234003,0.898879,-0.230394,0.946919,Stand
RAPCStrategy_Hit_vs_Stand_H17.csv,RAPCStrategy,H17,Hit,Stand,13,2,-0.5,769335,-0.303175,0.857007,-0.303014,0.908183,Stand
RAPCStrategy_Hit_vs_Stand_H17.csv,RAPCStrategy,H17,Hit,Stand,13,3,-4,638583,-0.280094,0.871797,-0.279486,0.921888,Stand
RAPCStrategy_Hit_vs_Stand_H17.csv,RAPCStrategy,H17,Hit,Stand,15,10,10.5,904830,-0.550397,0.643811,-0.547433,0.700317,Stand
RAPCStrategy_Hit_vs_Stand_H17.csv,RAPCStrategy,H17,Hit,Stand,16,10,2.5,2093137,-0.539374,0.648740,-0.539186,0.709278,Stand
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,12,2,12,383212,-0.259520,0.888729,-0.257742,0.933569,Stand
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,12,3,7,753987,-0.232041,0.899378,-0.229904,0.947144,Stand
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,13,2,-0.5,770906,-0.303592,0.856750,-0.302851,0.908281,Stand
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,13,3,-3.5,661197,-0.281908,0.871562,-0.277060,0.923238,Stand
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,15,10,9.5,1034631,-0.545553,0.648630,-0.545511,0.702417,Stand
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,15,10,10,1014956,-0.546491,0.647834,-0.547052,0.700734,Hit
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,15,10,10.5,903538,-0.549888,0.644360,-0.547030,0.700759,Stand
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,16,10,2.5,2100316,-0.539518,0.648880,-0.539327,0.709126,Stand
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,16,10,3,1844554,-0.539318,0.648916,-0.540752,0.707587,Hit
RAPCStrategy_Hit_vs_Stand_S17.csv,RAPCStrategy,S17,Hit,Stand,16,10,3.5,1755855,-0.542732,0.645569,-0.540095,0.708297,Stand
RAPCStrategy_Surrender_vs_Hit_H17.csv,RAPCStrategy,H17,Surrender,Hit,14,10,8.5,1270064,-0.500000,0.000000,-0.501059,0.689049,Surrender
RAPCStrategy_Surrender_vs_Hit_H17.csv,RAPCStrategy,H17,Surrender,Hit,15,9,7,437950,-0.500000,0.000000,-0.501308,0.686509,Surrender
RAPCStrategy_Surrender_vs_Hit_H17.csv,RAPCStrategy,H17,Surrender,Hit,15,10,-1,9714253,-0.500000,0.000000,-0.502364,0.685009,Surrender
RAPCStrategy_Surrender_vs_Hit_H17.csv,RAPCStrategy,H17,Surrender,Hit,15,11,3.5,370679,-0.500000,0.000000,-0.503716,0.681049,Surrender
RAPCStrategy_Surrender_vs_Hit_H17.csv,RAPCStrategy,H17,Surrender,Hit,16,9,1,706766,-0.500000,0.000000,-0.500344,0.688595,Surrender
RAPCStrategy_Surrender_vs_Hit_H17.csv,RAPCStrategy,H17,Surrender,Hit,16,10,-8,1641626,-0.500000,0.000000,-0.500028,0.687271,Surrender
RAPCStrategy_Surrender_vs_Hit_H17.csv,RAPCStrategy,H17,Surrender,Hit,16,11,-5.5,482337,-0.500000,0.000000,-0.500723,0.684310,Surrender
RAPCStrategy_Surrender_vs_Hit_S17.csv,RAPCStrategy,S17,Surrender,Hit,14,10,8.5,1271170,-0.500000,0.000000,-0.500355,0.689442,Surrender
RAPCStrategy_Surrender_vs_Hit_S17.csv,RAPCStrategy,S17,Surrender,Hit,15,9,7,440248,-0.500000,0.000000,-0.502467,0.684735,Surrender
RAPCStrategy_Surrender_vs_Hit_S17.csv,RAPCStrategy,S17,Surrender,Hit,15,10,-1,9733143,-0.500000,0.000000,-0.502304,0.685193,Surrender
RAPCStrategy_Surrender_vs_Hit_S17.csv,RAPCStrategy,S17,Surrender,Hit,15,11,3,393764,-0.500000,0.000000,-0.501559,0.683237,Surrender
RAPCStrategy_Surrender_vs_Hit_S17.csv,RAPCStrategy,S17,Surrender,Hit,16,9,1.5,621507,-0.500000,0.000000,-0.500644,0.688164,Surrender
RAPCStrategy_Surrender_vs_Hit_S17.csv,RAPCStrategy,S17,Surrender,Hit,16,10,-8,1644706,-0.500000,0.000000,-0.500015,0.687614,Surrender
RAPCStrategy_Surrender_vs_Hit_S17.csv,RAPCStrategy,S17,Surrender,Hit,16,11,-5.5,485826,-0.500000,0.000000,-0.500276,0.685576,Surrender
RPCStrategy_Hit_vs_Double_H17.csv,RPCStrategy,H17,Hit,Double,9,2,1.5,1080609,0.080017,0.912450,0.085365,3.703935,Double
RPCStrategy_Hit_vs_Double_H17.csv,RPCStrategy,H17,Hit,Double,9,7,7,334340,0.208049,0.856707,0.214249,3.665290,Double
RPCStrategy_Hit_vs_Double_H17.csv,RPCStrategy,H17,Hit,Double,10,10,5.5,1347174,0.040704,0.832631,0.044333,3.387862,Double
RPCStrategy_Hit_vs_Double_H17.csv,RPCStrategy,H17,Hit,Double,10,11,5,262123,0.105916,0.850389,0.110536,3.527387,Double
RPCStrategy_Hit_vs_Double_H17.csv,RPCStrategy,H17,Hit,Double,11,11,0,1188731,0.156082,0.869685,0.157607,3.658860,Double
RPCStrategy_Hit_vs_Double_S17.csv,RPCStrategy,S17,Hit,Double,9,2,1.5,1084966,0.078554,0.912581,0.082911,3.704239,Double
RPCStrategy_Hit_vs_Double_S17.csv,RPCStrategy,S17,Hit,Double,9,7,6.5,364513,0.203603,0.857855,0.205973,3.667314,Double
RPCStrategy_Hit_vs_Double_S17.csv,RPCStrategy,S17,Hit,Double,9,7,7,336015,0.208464,0.855012,0.208265,3.666484,Hit
RPCStrategy_Hit_vs_Double_S17.csv,RPCStrategy,S17,Hit,Double,9,7,7.5,309193,0.216017,0.851782,0.224391,3.656382,Double
RPCStrategy_Hit_vs_Double_S17.csv,RPCStrategy,S17,Hit,Double,10,10,5.5,1351581,0.039277,0.832071,0.040447,3.385035,Double
RPCStrategy_Hit_vs_Double_S17.csv,RPCStrategy,S17,Hit,Double,10,11,5.5,245455,0.108264,0.849642,0.114278,3.523768,Double
RPCStrategy_Hit_vs_Double_S17.csv,RPCStrategy,S17,Hit,Double,11,11,0,1192968,0.156018,0.870055,0.159773,3.658997,Double
RPCStrategy_Hit_vs_Stand_H17.csv,RPCStrategy,H17,Hit,Stand,12,2,6.5,706126,-0.259880,0.887578,-0.257515,0.933686,Stand
RPCStrategy_Hit_vs_Stand_H17.csv,RPCStrategy,H17,Hit,Stand,12,3,4,1417117,-0.234542,0.898252,-0.233977,0.945255,Stand
RPCStrategy_Hit_vs_Stand_H17.csv,RPCStrategy,H17,Hit,Stand,13,2,-0.5,1281870,-0.303762,0.856578,-0.303466,0.907908,Stand
RPCStrategy_Hit_vs_Stand_H17.csv,RPCStrategy,H17,Hit,Stand,13,3,-2.5,1002608,-0.281749,0.870311,-0.280429,0.921360,Stand
RPCStrategy_Hit_vs_Stand_H17.csv,RPCStrategy,H17,Hit,Stand,15,10,6,1622035,-0.547647,0.646002,-0.547261,0.700505,Stand
RPCStrategy_Hit_vs_Stand_H17.csv,RPCStrategy,H17,Hit,Stand,16,10,2.5,2969802,-0.544633,0.643914,-0.541916,0.706327,Stand
RPCStrategy_Hit_vs_Stand_S17.csv,RPCStrategy,S17,Hit,Stand,12,2,6.5,708401,-0.260976,0.887048,-0.260046,0.932376,Stand
RPCStrategy_Hit_vs_Stand_S17.csv,RPCStrategy,S17,Hit,Stand,12,3,4,1420943,-0.232948,0.898780,-0.232558,0.945917,Stand
RPCStrategy_Hit_vs_Stand_S17.csv,RPCStrategy,S17,Hit,Stand,13,2,-0.5,1289522,-0.305092,0.855845,-0.303905,0.907642,Stand
RPCStrategy_Hit_vs_Stand_S17.csv,RPCStrategy,S17,Hit,Stand,13,3,-2,1083688,-0.281867,0.870771,-0.276487,0.923555,Stand
RPCStrategy_Hit_vs_Stand_S17.csv,RPCStrategy,S17,Hit,Stand,15,10,6,1627999,-0.547828,0.645942,-0.546813,0.700996,Stand
RPCStrategy_Hit_vs_Stand_S17.csv,RPCStrategy,S17,Hit,Stand,16,10,2,2947740,-0.541434,0.647246,-0.539476,0.708966,Stand
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,14,10,5,2135441,-0.500000,0.000000,-0.501251,0.693788,Surrender
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,15,9,5,648291,-0.500000,0.000000,-0.503223,0.685195,Surrender
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,15,10,-1,11729346,-0.500000,0.000000,-0.501870,0.685421,Surrender
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,15,10,-0.5,5552443,-0.500000,0.000000,-0.498668,0.687456,Hit
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,15,10,0,8326287,-0.500000,0.000000,-0.506140,0.680453,Surrender
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,15,11,2,637559,-0.500000,0.000000,-0.501629,0.683021,Surrender
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,16,9,1.5,985364,-0.500000,0.000000,-0.503014,0.686315,Surrender
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,16,10,-5,2531396,-0.500000,0.000000,-0.500367,0.686952,Surrender
RPCStrategy_Surrender_vs_Hit_H17.csv,RPCStrategy,H17,Surrender,Hit,16,11,-3,718705,-0.500000,0.000000,-0.502761,0.682710,Surrender
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,14,10,5,2139321,-0.500000,0.000000,-0.500111,0.694541,Surrender
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,15,9,4.5,682019,-0.500000,0.000000,-0.500757,0.686885,Surrender
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,15,10,-1,11761727,-0.500000,0.000000,-0.501753,0.685463,Surrender
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,15,10,-0.5,5574613,-0.500000,0.000000,-0.498169,0.687967,Hit
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,15,10,0,8355223,-0.500000,0.000000,-0.506621,0.680021,Surrender
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,15,11,2,641793,-0.500000,0.000000,-0.501814,0.683062,Surrender
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,16,9,1.5,988378,-0.500000,0.000000,-0.503054,0.686038,Surrender
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,16,10,-4.5,2849988,-0.500000,0.000000,-0.502531,0.684779,Surrender
RPCStrategy_Surrender_vs_Hit_S17.csv,RPCStrategy,S17,Surrender,Hit,16,11,-3,719480,-0.500000,0.000000,-0.502863,0.682251,Surrender
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,2,4,719952,0.071484,0.916986,0.071558,3.704210,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,2,4.5,631742,0.070057,0.917681,0.066597,3.707435,Hit
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,2,5.5,629437,0.074807,0.917181,0.076573,3.707226,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,2,6,532642,0.072345,0.916237,0.071312,3.702531,Hit
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,2,7,508515,0.075321,0.916384,0.078350,3.703400,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,2,13.5,276784,0.071857,0.917162,0.069925,3.706264,Hit
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,2,14,269681,0.081214,0.914344,0.090144,3.697156,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,7,20,147424,0.201731,0.858100,0.203535,3.665188,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,7,20.5,139060,0.198727,0.859752,0.197886,3.670751,Hit
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,9,7,21,130239,0.203825,0.856374,0.216310,3.658521,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,10,10,21.5,381161,0.039007,0.829922,0.039506,3.376088,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,10,11,21.5,71772,0.109346,0.848546,0.132280,3.512625,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,11,11,11.5,279373,0.153923,0.870997,0.159056,3.660641,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,11,11,12.5,254789,0.152860,0.871441,0.141529,3.669046,Hit
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,11,11,13,238788,0.167772,0.868003,0.202372,3.643753,Double
WongHalvesStrategy_Hit_vs_Double_H17.csv,WongHalvesStrategy,H17,Hit,Double,11,11,13.5,236324,0.152816,0.870403,0.148516,3.661919,Hit
